-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2021 through 12/31/2021 
Location: Latitude  53.885   Longitude 1.791 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 0.0 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WS50M     MERRA-2 Wind Speed at 50 Meters (m/s) 
WD50M     MERRA-2 Wind Direction at 50 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,HR,WS50M,WD50M
2021,8,12,18,9.26,198.34
2021,8,12,19,9.49,206.54
2021,8,12,20,9.63,211.5
2021,8,12,21,9.54,217.82
2021,8,12,22,9.14,226.87
2021,8,12,23,8.56,234.4
2021,8,13,0,8.21,240.73
2021,8,13,1,7.9,244.32
2021,8,13,2,7.46,240.51
2021,8,13,3,7.34,233.13
2021,8,13,4,7.84,230.62
2021,8,13,5,8.46,232.96
2021,8,13,6,8.87,233.78
2021,8,13,7,9.16,234.75
2021,8,13,8,9.6,236.25
2021,8,13,9,9.84,235.45
2021,8,13,10,10.06,233.75
2021,8,13,11,9.75,231.05
2021,8,13,12,9.19,228.27
2021,8,13,13,8.8,228.27
2021,8,13,14,8.64,231.02
2021,8,13,15,8.86,234.43
2021,8,13,16,8.84,235.41
2021,8,13,17,8.73,236.28
2021,8,13,18,8.79,237.64
2021,8,13,19,9.02,241.66
2021,8,13,20,9.19,247.25
2021,8,13,21,9.37,252.83
2021,8,13,22,9.44,256.9
2021,8,13,23,9.43,256.74
2021,8,14,0,9.31,253.37
2021,8,14,1,9.08,247.47
2021,8,14,2,8.82,242.07
2021,8,14,3,8.85,243.34
2021,8,14,4,8.87,246.91
2021,8,14,5,8.72,248.4
2021,8,14,6,8.86,251.49
2021,8,14,7,8.73,253.84
2021,8,14,8,8.32,254.36
2021,8,14,9,7.84,252.97
2021,8,14,10,7.46,250.16
2021,8,14,11,7.24,248.89
2021,8,14,12,6.95,248.71
2021,8,14,13,6.75,251.23
2021,8,14,14,6.27,254.91
2021,8,14,15,5.88,258.59
2021,8,14,16,5.57,262.51
2021,8,14,17,5.16,267.05
2021,8,14,18,4.7,273.14
2021,8,14,19,4.08,278.6
2021,8,14,20,3.39,282.11
2021,8,14,21,2.75,283.48
2021,8,14,22,2.22,284.28
2021,8,14,23,1.68,285.91
2021,8,15,0,1.3,282.12
2021,8,15,1,0.85,273.15
2021,8,15,2,0.52,225.0
2021,8,15,3,0.79,166.92
2021,8,15,4,1.68,145.2
2021,8,15,5,2.55,147.14
2021,8,15,6,3.43,157.52
2021,8,15,7,4.4,169.77
2021,8,15,8,5.24,184.02
2021,8,15,9,5.93,200.27
2021,8,15,10,6.51,214.64
2021,8,15,11,7.11,226.78
2021,8,15,12,7.5,236.86
2021,8,15,13,7.8,248.44
2021,8,15,14,7.81,262.01
2021,8,15,15,7.33,276.3
2021,8,15,16,6.73,291.02
2021,8,15,17,5.77,304.18
2021,8,15,18,5.03,311.54
2021,8,15,19,4.66,310.99
2021,8,15,20,4.37,307.22
2021,8,15,21,4.4,299.25
2021,8,15,22,4.78,292.29
2021,8,15,23,5.59,289.85
2021,8,16,0,6.91,291.06
2021,8,16,1,8.31,293.96
2021,8,16,2,9.7,296.15
2021,8,16,3,10.7,297.76
2021,8,16,4,11.66,301.36
2021,8,16,5,12.86,309.95
2021,8,16,6,14.19,320.59
2021,8,16,7,14.51,324.93
2021,8,16,8,14.0,323.76
2021,8,16,9,14.02,320.97
2021,8,16,10,14.28,317.08
2021,8,16,11,14.54,314.24
2021,8,16,12,14.77,312.19
2021,8,16,13,15.13,310.71
2021,8,16,14,15.17,311.64
2021,8,16,15,14.66,314.27
2021,8,16,16,13.62,316.51
2021,8,16,17,12.36,317.74
2021,8,16,18,11.3,318.17
2021,8,16,19,10.11,317.54
2021,8,16,20,8.87,314.36
2021,8,16,21,7.87,307.26
2021,8,16,22,7.28,296.92
2021,8,16,23,7.21,286.57
2021,8,17,0,7.56,280.85
2021,8,17,1,8.02,279.65
2021,8,17,2,8.55,281.22
2021,8,17,3,8.6,283.82
2021,8,17,4,8.24,286.92
2021,8,17,5,7.91,283.53
2021,8,17,6,7.9,280.14
2021,8,17,7,7.75,279.8
2021,8,17,8,7.36,282.69
2021,8,17,9,6.78,286.05
2021,8,17,10,6.41,288.61
2021,8,17,11,6.25,293.33
2021,8,17,12,6.14,299.66
2021,8,17,13,5.97,304.77
2021,8,17,14,5.84,305.9
2021,8,17,15,5.75,306.11
2021,8,17,16,5.73,305.34
2021,8,17,17,5.84,304.2
2021,8,17,18,6.02,302.82
2021,8,17,19,6.19,301.74
2021,8,17,20,6.25,300.35
2021,8,17,21,6.15,297.44
2021,8,17,22,5.92,292.26
2021,8,17,23,5.64,284.77
2021,8,18,0,5.51,275.45
2021,8,18,1,5.71,268.04
2021,8,18,2,6.09,264.99
2021,8,18,3,6.76,267.35
2021,8,18,4,7.35,272.62
2021,8,18,5,7.65,278.16
2021,8,18,6,7.76,282.09
2021,8,18,7,7.89,283.11
2021,8,18,8,7.94,282.27
2021,8,18,9,7.89,280.95
2021,8,18,10,7.75,279.04
2021,8,18,11,7.62,276.29
2021,8,18,12,7.39,273.39
2021,8,18,13,6.91,270.71
2021,8,18,14,6.19,267.54
2021,8,18,15,5.56,261.52
2021,8,18,16,5.28,254.3
2021,8,18,17,5.46,255.82
2021,8,18,18,5.89,266.35
2021,8,18,19,6.17,275.67
2021,8,18,20,6.49,283.85
2021,8,18,21,6.88,292.02
2021,8,18,22,7.02,298.31
2021,8,18,23,6.9,301.06
2021,8,19,0,6.57,301.44
2021,8,19,1,6.09,299.92
2021,8,19,2,5.58,297.07
2021,8,19,3,5.17,294.67
2021,8,19,4,4.89,293.74
2021,8,19,5,4.76,290.75
2021,8,19,6,4.88,286.75
2021,8,19,7,5.14,283.61
2021,8,19,8,5.32,281.87
2021,8,19,9,5.46,279.72
2021,8,19,10,5.58,278.05
2021,8,19,11,5.58,278.38
2021,8,19,12,5.14,279.81
2021,8,19,13,4.39,280.25
2021,8,19,14,3.36,278.41
2021,8,19,15,2.41,271.3
2021,8,19,16,1.81,255.48
2021,8,19,17,1.73,238.68
2021,8,19,18,1.77,226.07
2021,8,19,19,1.78,216.97
2021,8,19,20,1.81,209.56
2021,8,19,21,1.9,205.3
2021,8,19,22,1.98,205.25
2021,8,19,23,1.89,210.48
2021,8,20,0,1.7,220.52
2021,8,20,1,1.49,232.05
2021,8,20,2,1.2,245.28
2021,8,20,3,0.92,266.12
2021,8,20,4,0.68,304.24
2021,8,20,5,0.81,353.35
2021,8,20,6,1.24,28.5
2021,8,20,7,1.73,49.2
2021,8,20,8,1.97,62.82
2021,8,20,9,1.96,75.24
2021,8,20,10,1.84,88.79
2021,8,20,11,1.77,98.88
2021,8,20,12,1.75,103.17
2021,8,20,13,1.84,103.03
2021,8,20,14,2.08,103.46
2021,8,20,15,2.44,107.74
2021,8,20,16,2.88,113.99
2021,8,20,17,3.28,119.98
2021,8,20,18,3.71,124.53
2021,8,20,19,4.17,127.62
2021,8,20,20,4.57,130.5
2021,8,20,21,4.83,134.08
2021,8,20,22,4.96,137.94
2021,8,20,23,4.96,141.52
2021,8,21,0,4.86,144.96
2021,8,21,1,4.66,145.86
2021,8,21,2,4.55,142.32
2021,8,21,3,4.75,135.73
2021,8,21,4,5.2,130.49
2021,8,21,5,5.74,127.15
2021,8,21,6,6.31,124.87
2021,8,21,7,6.73,124.02
2021,8,21,8,6.89,125.11
2021,8,21,9,6.77,127.36
2021,8,21,10,6.7,128.18
2021,8,21,11,6.54,128.84
2021,8,21,12,6.38,131.03
2021,8,21,13,6.24,134.39
2021,8,21,14,6.04,139.09
2021,8,21,15,5.8,143.48
2021,8,21,16,5.73,142.82
2021,8,21,17,5.86,139.92
2021,8,21,18,6.0,139.28
2021,8,21,19,5.96,138.56
2021,8,21,20,5.78,134.73
2021,8,21,21,5.44,128.0
2021,8,21,22,5.14,117.73
2021,8,21,23,4.89,107.86
2021,8,22,0,4.73,97.98
2021,8,22,1,4.79,87.38
2021,8,22,2,5.08,78.38
2021,8,22,3,5.39,70.28
2021,8,22,4,5.69,62.27
2021,8,22,5,6.0,54.16
2021,8,22,6,6.35,47.14
2021,8,22,7,6.68,42.58
2021,8,22,8,6.82,39.8
2021,8,22,9,6.68,38.12
2021,8,22,10,6.35,35.18
2021,8,22,11,6.41,31.04
2021,8,22,12,6.73,26.77
2021,8,22,13,7.1,23.83
2021,8,22,14,7.37,21.64
2021,8,22,15,7.63,20.94
2021,8,22,16,7.89,22.22
2021,8,22,17,7.96,24.17
2021,8,22,18,7.75,25.74
2021,8,22,19,7.46,26.65
2021,8,22,20,7.15,25.92
2021,8,22,21,6.98,24.53
2021,8,22,22,7.14,24.38
2021,8,22,23,7.31,24.76
2021,8,23,0,7.37,25.07
2021,8,23,1,7.33,24.24
2021,8,23,2,7.29,23.82
2021,8,23,3,7.18,23.47
2021,8,23,4,7.09,23.31
2021,8,23,5,7.18,23.27
2021,8,23,6,7.24,25.02
2021,8,23,7,7.11,28.85
2021,8,23,8,6.78,32.96
2021,8,23,9,6.3,36.53
2021,8,23,10,5.77,37.24
2021,8,23,11,5.44,32.46
2021,8,23,12,5.61,26.39
2021,8,23,13,6.02,21.7
2021,8,23,14,6.48,20.75
2021,8,23,15,6.85,22.47
2021,8,23,16,7.05,25.68
2021,8,23,17,7.24,29.42
2021,8,23,18,7.22,33.88
2021,8,23,19,7.17,37.29
2021,8,23,20,6.98,40.32
2021,8,23,21,6.67,42.82
2021,8,23,22,6.31,44.25
2021,8,23,23,6.05,43.43
2021,8,24,0,5.74,41.69
2021,8,24,1,5.53,39.33
2021,8,24,2,5.53,37.02
2021,8,24,3,5.45,34.97
2021,8,24,4,5.24,31.89
2021,8,24,5,4.96,27.82
2021,8,24,6,4.73,23.14
2021,8,24,7,4.7,17.62
2021,8,24,8,4.77,12.3
2021,8,24,9,4.72,9.82
2021,8,24,10,4.46,6.84
2021,8,24,11,4.51,3.58
2021,8,24,12,4.6,1.56
2021,8,24,13,4.79,1.78
2021,8,24,14,4.77,3.19
2021,8,24,15,4.8,5.14
2021,8,24,16,4.87,8.77
2021,8,24,17,4.86,15.96
2021,8,24,18,4.8,24.1
2021,8,24,19,4.56,32.46
2021,8,24,20,4.23,37.5
2021,8,24,21,3.81,37.93
2021,8,24,22,3.4,30.04
2021,8,24,23,3.32,17.11
2021,8,25,0,3.67,6.97
2021,8,25,1,4.16,3.34
2021,8,25,2,4.56,1.96
2021,8,25,3,4.74,0.57
2021,8,25,4,4.82,357.49
2021,8,25,5,5.1,354.11
2021,8,25,6,5.48,351.8
2021,8,25,7,5.79,348.4
2021,8,25,8,6.15,342.55
2021,8,25,9,6.6,336.35
2021,8,25,10,7.14,330.12
2021,8,25,11,7.7,325.42
2021,8,25,12,8.18,323.27
2021,8,25,13,8.67,322.32
2021,8,25,14,9.13,322.51
2021,8,25,15,9.69,324.41
2021,8,25,16,10.31,327.85
2021,8,25,17,10.78,332.51
2021,8,25,18,11.1,338.0
2021,8,25,19,11.23,342.93
2021,8,25,20,11.51,347.9
2021,8,25,21,11.77,352.37
2021,8,25,22,11.98,355.1
2021,8,25,23,12.15,356.09
2021,8,26,0,12.2,355.52
2021,8,26,1,12.29,354.49
2021,8,26,2,12.41,354.33
2021,8,26,3,12.57,354.54
2021,8,26,4,12.88,355.79
2021,8,26,5,13.04,357.36
2021,8,26,6,12.97,358.34
2021,8,26,7,12.8,358.11
2021,8,26,8,12.67,357.07
2021,8,26,9,12.61,356.2
2021,8,26,10,12.67,356.04
2021,8,26,11,12.66,356.32
2021,8,26,12,12.62,356.52
2021,8,26,13,12.54,356.89
2021,8,26,14,12.39,357.8
2021,8,26,15,12.07,358.78
2021,8,26,16,11.66,0.38
2021,8,26,17,11.12,2.54
2021,8,26,18,10.46,4.59
2021,8,26,19,9.71,6.88
2021,8,26,20,9.0,8.99
2021,8,26,21,8.38,10.58
2021,8,26,22,7.8,11.32
2021,8,26,23,7.23,10.97
2021,8,27,0,6.78,9.15
2021,8,27,1,6.59,6.33
2021,8,27,2,6.64,4.25
2021,8,27,3,6.77,3.64
2021,8,27,4,6.89,3.25
2021,8,27,5,7.01,1.85
2021,8,27,6,7.22,359.63
2021,8,27,7,7.49,358.62
2021,8,27,8,7.63,358.94
2021,8,27,9,7.53,0.12
2021,8,27,10,7.42,1.09
2021,8,27,11,7.46,1.74
2021,8,27,12,7.54,2.49
2021,8,27,13,7.68,3.91
2021,8,27,14,7.85,6.92
2021,8,27,15,8.09,11.81
2021,8,27,16,8.35,16.91
2021,8,27,17,8.6,21.09
2021,8,27,18,8.95,24.82
2021,8,27,19,9.25,28.06
2021,8,27,20,9.38,30.33
2021,8,27,21,9.37,30.52
2021,8,27,22,9.32,29.08
2021,8,27,23,9.42,27.56
2021,8,28,0,9.62,25.8
2021,8,28,1,9.84,24.08
2021,8,28,2,10.11,23.89
2021,8,28,3,10.24,23.77
2021,8,28,4,10.35,23.95
2021,8,28,5,10.35,24.48
2021,8,28,6,10.3,24.56
2021,8,28,7,10.06,23.78
2021,8,28,8,9.62,22.48
2021,8,28,9,9.01,19.97
2021,8,28,10,8.52,16.46
2021,8,28,11,8.25,11.47
2021,8,28,12,8.21,6.45
2021,8,28,13,8.27,2.65
2021,8,28,14,8.34,0.59
2021,8,28,15,8.36,0.21
2021,8,28,16,8.21,0.76
2021,8,28,17,7.88,1.76
2021,8,28,18,7.6,3.36
2021,8,28,19,7.23,4.52
2021,8,28,20,6.82,4.6
2021,8,28,21,6.45,3.47
2021,8,28,22,6.28,1.21
2021,8,28,23,6.29,358.72
2021,8,29,0,6.44,355.83
2021,8,29,1,6.73,353.34
2021,8,29,2,7.09,352.41
2021,8,29,3,7.53,354.11
2021,8,29,4,7.92,357.23
2021,8,29,5,8.2,0.05
2021,8,29,6,8.47,1.85
2021,8,29,7,8.73,2.77
2021,8,29,8,8.94,3.3
2021,8,29,9,9.13,3.38
2021,8,29,10,9.3,3.28
2021,8,29,11,9.51,3.11
2021,8,29,12,9.83,3.01
2021,8,29,13,10.21,3.38
2021,8,29,14,10.56,4.58
2021,8,29,15,10.68,6.13
2021,8,29,16,10.62,7.86
2021,8,29,17,10.43,10.06
2021,8,29,18,10.17,11.7
2021,8,29,19,9.97,12.86
2021,8,29,20,9.85,13.25
2021,8,29,21,9.76,13.95
2021,8,29,22,9.7,14.94
2021,8,29,23,9.67,15.61
2021,8,30,0,9.62,15.49
2021,8,30,1,9.57,14.61
2021,8,30,2,9.59,13.28
2021,8,30,3,9.74,12.22
2021,8,30,4,9.9,12.26
2021,8,30,5,9.96,12.96
2021,8,30,6,9.84,14.1
2021,8,30,7,9.53,14.96
2021,8,30,8,9.17,15.27
2021,8,30,9,8.76,14.3
2021,8,30,10,8.45,11.95
2021,8,30,11,8.41,8.81
2021,8,30,12,8.66,6.48
2021,8,30,13,9.03,5.51
2021,8,30,14,9.43,6.09
2021,8,30,15,9.81,7.96
2021,8,30,16,10.07,10.6
2021,8,30,17,10.13,12.92
2021,8,30,18,10.17,14.59
2021,8,30,19,10.18,16.32
2021,8,30,20,10.07,17.8
2021,8,30,21,9.87,18.61
2021,8,30,22,9.61,18.54
2021,8,30,23,9.41,17.7
2021,8,31,0,9.28,17.08
2021,8,31,1,9.16,17.06
2021,8,31,2,8.88,17.1
2021,8,31,3,8.65,16.42
2021,8,31,4,8.59,14.97
2021,8,31,5,8.71,13.39
2021,8,31,6,8.86,12.37
2021,8,31,7,8.85,11.88
2021,8,31,8,8.73,11.36
2021,8,31,9,8.62,9.91
2021,8,31,10,8.6,8.62
2021,8,31,11,8.66,7.98
2021,8,31,12,8.75,8.11
2021,8,31,13,8.87,7.79
2021,8,31,14,9.03,7.25
2021,8,31,15,9.18,5.76
2021,8,31,16,9.39,3.72
2021,8,31,17,9.68,1.99
2021,8,31,18,9.91,0.77
2021,8,31,19,9.99,0.49
2021,8,31,20,9.84,0.59
2021,8,31,21,9.51,1.37
2021,8,31,22,9.26,2.22
2021,8,31,23,9.14,2.06
2021,9,1,0,9.11,1.38
2021,9,1,1,9.04,0.84
2021,9,1,2,8.82,0.61
2021,9,1,3,8.5,0.42
2021,9,1,4,8.09,0.06
2021,9,1,5,7.77,359.54
2021,9,1,6,7.65,359.12
2021,9,1,7,7.7,359.65
2021,9,1,8,7.86,1.54
2021,9,1,9,8.08,3.32
2021,9,1,10,8.45,5.2
2021,9,1,11,8.76,7.13
2021,9,1,12,8.94,8.94
2021,9,1,13,9.05,10.6
2021,9,1,14,8.98,10.42
2021,9,1,15,8.95,9.14
2021,9,1,16,8.89,6.86
2021,9,1,17,8.93,4.82
2021,9,1,18,9.15,4.21
2021,9,1,19,9.2,4.48
2021,9,1,20,9.0,5.58
2021,9,1,21,8.67,7.77
2021,9,1,22,8.28,10.38
2021,9,1,23,7.82,12.05
2021,9,2,0,7.45,13.03
2021,9,2,1,7.22,14.35
2021,9,2,2,7.0,16.6
2021,9,2,3,6.74,17.95
2021,9,2,4,6.56,17.59
2021,9,2,5,6.71,16.24
2021,9,2,6,6.94,14.08
2021,9,2,7,7.04,11.66
2021,9,2,8,7.16,9.3
2021,9,2,9,7.42,8.29
2021,9,2,10,7.72,9.67
2021,9,2,11,7.96,12.59
2021,9,2,12,8.07,16.31
2021,9,2,13,8.13,20.37
2021,9,2,14,8.17,24.53
2021,9,2,15,8.22,29.0
2021,9,2,16,8.22,33.21
2021,9,2,17,8.17,36.37
2021,9,2,18,8.08,39.0
2021,9,2,19,7.9,41.71
2021,9,2,20,7.62,43.92
2021,9,2,21,7.29,44.7
2021,9,2,22,6.97,44.68
2021,9,2,23,6.67,44.91
2021,9,3,0,6.4,45.94
2021,9,3,1,6.11,47.7
2021,9,3,2,5.83,49.07
2021,9,3,3,5.63,49.5
2021,9,3,4,5.55,49.51
2021,9,3,5,5.57,49.27
2021,9,3,6,5.63,49.28
2021,9,3,7,5.68,49.74
2021,9,3,8,5.61,49.92
2021,9,3,9,5.39,50.35
2021,9,3,10,5.06,50.83
2021,9,3,11,4.71,49.84
2021,9,3,12,4.53,47.65
2021,9,3,13,4.55,45.49
2021,9,3,14,4.67,44.53
2021,9,3,15,4.88,45.06
2021,9,3,16,5.11,46.42
2021,9,3,17,5.31,48.34
2021,9,3,18,5.48,50.5
2021,9,3,19,5.55,53.42
2021,9,3,20,5.42,56.22
2021,9,3,21,5.18,58.44
2021,9,3,22,4.91,59.52
2021,9,3,23,4.72,59.02
2021,9,4,0,4.65,57.62
2021,9,4,1,4.7,56.73
2021,9,4,2,4.8,57.55
2021,9,4,3,5.07,58.69
2021,9,4,4,5.44,60.08
2021,9,4,5,5.72,62.88
2021,9,4,6,5.88,66.74
2021,9,4,7,5.83,70.11
2021,9,4,8,5.6,71.69
2021,9,4,9,5.24,71.92
2021,9,4,10,4.93,70.93
2021,9,4,11,4.84,69.4
2021,9,4,12,4.98,68.83
2021,9,4,13,5.24,69.86
2021,9,4,14,5.49,72.44
2021,9,4,15,5.69,75.2
2021,9,4,16,5.82,77.92
2021,9,4,17,5.88,81.06
2021,9,4,18,5.84,84.47
2021,9,4,19,5.78,87.91
2021,9,4,20,5.67,91.34
2021,9,4,21,5.56,93.38
2021,9,4,22,5.43,94.46
2021,9,4,23,5.25,95.12
2021,9,5,0,5.12,95.52
2021,9,5,1,5.02,95.63
2021,9,5,2,4.86,95.16
2021,9,5,3,4.69,94.4
2021,9,5,4,4.54,92.86
2021,9,5,5,4.46,91.81
2021,9,5,6,4.41,91.83
2021,9,5,7,4.36,92.36
2021,9,5,8,4.32,93.21
2021,9,5,9,4.24,94.97
2021,9,5,10,4.12,96.75
2021,9,5,11,4.11,98.75
2021,9,5,12,4.21,101.25
2021,9,5,13,4.37,103.02
2021,9,5,14,4.42,103.37
2021,9,5,15,4.26,102.81
2021,9,5,16,4.07,101.63
2021,9,5,17,4.0,101.05
2021,9,5,18,3.99,102.08
2021,9,5,19,3.95,104.89
2021,9,5,20,3.88,110.52
2021,9,5,21,3.76,116.83
2021,9,5,22,3.58,123.41
2021,9,5,23,3.32,129.75
2021,9,6,0,3.01,135.74
2021,9,6,1,2.63,139.93
2021,9,6,2,2.17,140.86
2021,9,6,3,1.71,135.37
2021,9,6,4,1.26,115.62
2021,9,6,5,1.55,87.69
2021,9,6,6,2.37,85.46
2021,9,6,7,3.41,97.11
2021,9,6,8,4.47,111.54
2021,9,6,9,5.21,123.88
2021,9,6,10,5.55,133.69
2021,9,6,11,5.7,141.9
2021,9,6,12,5.85,149.6
2021,9,6,13,5.92,156.85
2021,9,6,14,5.85,163.4
2021,9,6,15,5.77,167.24
2021,9,6,16,5.59,168.55
2021,9,6,17,5.28,168.64
2021,9,6,18,5.01,169.39
2021,9,6,19,4.82,170.48
2021,9,6,20,4.55,170.31
2021,9,6,21,4.3,170.91
2021,9,6,22,4.19,175.72
2021,9,6,23,4.12,183.48
2021,9,7,0,3.91,193.98
2021,9,7,1,3.58,207.24
2021,9,7,2,3.21,220.66
2021,9,7,3,2.82,227.92
2021,9,7,4,2.39,226.06
2021,9,7,5,2.08,215.84
2021,9,7,6,2.07,202.69
2021,9,7,7,2.28,192.46
2021,9,7,8,2.61,185.32
2021,9,7,9,2.82,182.54
2021,9,7,10,2.89,182.63
2021,9,7,11,2.98,183.9
2021,9,7,12,2.99,184.49
2021,9,7,13,2.87,182.34
2021,9,7,14,2.74,177.06
2021,9,7,15,2.9,165.48
2021,9,7,16,3.58,153.99
2021,9,7,17,4.63,152.66
2021,9,7,18,5.7,156.39
2021,9,7,19,6.59,161.82
2021,9,7,20,7.12,167.44
2021,9,7,21,7.19,171.44
2021,9,7,22,6.91,173.64
2021,9,7,23,6.53,174.58
2021,9,8,0,6.18,174.12
2021,9,8,1,5.89,170.91
2021,9,8,2,5.74,164.77
2021,9,8,3,5.64,158.2
2021,9,8,4,5.69,152.59
2021,9,8,5,5.93,148.3
2021,9,8,6,6.21,145.45
2021,9,8,7,6.5,142.96
2021,9,8,8,6.71,140.38
2021,9,8,9,6.96,138.41
2021,9,8,10,7.12,137.22
2021,9,8,11,7.13,134.42
2021,9,8,12,7.22,128.63
2021,9,8,13,7.55,122.62
2021,9,8,14,7.92,118.66
2021,9,8,15,8.24,116.47
2021,9,8,16,8.49,115.5
2021,9,8,17,8.67,115.39
2021,9,8,18,8.77,115.81
2021,9,8,19,8.75,116.45
2021,9,8,20,8.62,117.24
2021,9,8,21,8.5,118.97
2021,9,8,22,8.3,121.25
2021,9,8,23,8.01,122.53
2021,9,9,0,7.7,121.43
2021,9,9,1,7.68,120.45
2021,9,9,2,7.88,124.34
2021,9,9,3,7.84,127.06
2021,9,9,4,7.68,122.33
2021,9,9,5,7.91,117.1
2021,9,9,6,8.27,113.15
2021,9,9,7,8.51,111.66
2021,9,9,8,8.4,115.04
2021,9,9,9,8.09,126.99
2021,9,9,10,7.51,141.29
2021,9,9,11,6.01,143.03
2021,9,9,12,4.57,130.5
2021,9,9,13,4.76,130.88
2021,9,9,14,5.56,141.5
2021,9,9,15,5.81,150.54
2021,9,9,16,5.82,156.57
2021,9,9,17,6.06,161.05
2021,9,9,18,6.78,165.72
2021,9,9,19,7.78,170.46
2021,9,9,20,8.57,176.08
2021,9,9,21,8.84,180.71
2021,9,9,22,8.76,185.43
2021,9,9,23,8.62,190.23
2021,9,10,0,8.38,195.12
2021,9,10,1,8.11,199.52
2021,9,10,2,7.89,203.27
2021,9,10,3,7.72,203.56
2021,9,10,4,7.63,200.36
2021,9,10,5,7.7,197.42
2021,9,10,6,7.79,197.33
2021,9,10,7,7.76,198.54
2021,9,10,8,7.56,199.32
2021,9,10,9,7.3,199.77
2021,9,10,10,7.09,200.57
2021,9,10,11,6.88,201.29
2021,9,10,12,6.61,200.32
2021,9,10,13,6.38,197.17
2021,9,10,14,6.25,193.52
2021,9,10,15,6.4,189.49
2021,9,10,16,6.65,187.08
2021,9,10,17,6.91,188.19
2021,9,10,18,6.98,192.87
2021,9,10,19,6.95,200.53
2021,9,10,20,6.9,210.34
2021,9,10,21,6.82,221.84
2021,9,10,22,6.74,234.25
2021,9,10,23,6.65,244.67
2021,9,11,0,6.49,252.33
2021,9,11,1,6.26,258.19
2021,9,11,2,6.12,262.52
2021,9,11,3,6.06,265.05
2021,9,11,4,6.15,266.72
2021,9,11,5,6.37,267.33
2021,9,11,6,6.63,266.28
2021,9,11,7,7.0,263.91
2021,9,11,8,7.37,261.16
2021,9,11,9,7.68,258.26
2021,9,11,10,7.98,257.45
2021,9,11,11,8.17,259.26
2021,9,11,12,8.06,261.25
2021,9,11,13,7.76,261.26
2021,9,11,14,7.4,259.05
2021,9,11,15,7.18,255.43
2021,9,11,16,7.24,254.61
2021,9,11,17,7.63,258.6
2021,9,11,18,8.0,265.3
2021,9,11,19,8.19,271.48
2021,9,11,20,8.23,275.5
2021,9,11,21,8.26,278.38
2021,9,11,22,8.13,280.74
2021,9,11,23,7.83,283.56
2021,9,12,0,7.55,286.95
2021,9,12,1,7.26,289.62
2021,9,12,2,7.13,293.56
2021,9,12,3,7.03,297.59
2021,9,12,4,6.91,299.17
2021,9,12,5,6.86,299.69
2021,9,12,6,6.93,300.84
2021,9,12,7,7.1,303.24
2021,9,12,8,7.26,306.96
2021,9,12,9,7.38,311.4
2021,9,12,10,7.59,316.13
2021,9,12,11,7.68,321.86
2021,9,12,12,7.7,327.47
2021,9,12,13,7.66,331.16
2021,9,12,14,7.61,332.7
2021,9,12,15,7.38,334.0
2021,9,12,16,7.26,335.67
2021,9,12,17,7.22,338.29
2021,9,12,18,7.11,341.82
2021,9,12,19,6.92,346.03
2021,9,12,20,6.54,349.75
2021,9,12,21,5.9,352.32
2021,9,12,22,5.41,353.45
2021,9,12,23,5.1,354.9
2021,9,13,0,4.85,357.78
2021,9,13,1,4.48,0.9
2021,9,13,2,3.88,1.84
2021,9,13,3,3.32,1.35
2021,9,13,4,2.89,2.48
2021,9,13,5,2.67,3.36
2021,9,13,6,2.7,8.32
2021,9,13,7,2.81,16.67
2021,9,13,8,2.75,27.08
2021,9,13,9,2.7,39.13
2021,9,13,10,2.65,47.39
2021,9,13,11,2.71,54.02
2021,9,13,12,2.89,60.52
2021,9,13,13,3.12,67.48
2021,9,13,14,3.24,74.93
2021,9,13,15,3.22,82.62
2021,9,13,16,3.1,87.83
2021,9,13,17,2.86,89.84
2021,9,13,18,2.81,87.61
2021,9,13,19,3.08,82.71
2021,9,13,20,3.55,79.33
2021,9,13,21,4.01,78.08
2021,9,13,22,4.25,78.34
2021,9,13,23,4.34,80.57
2021,9,14,0,4.53,83.95
2021,9,14,1,4.63,86.42
2021,9,14,2,4.8,86.92
2021,9,14,3,5.34,87.57
2021,9,14,4,6.17,91.09
2021,9,14,5,6.84,96.76
2021,9,14,6,7.36,100.95
2021,9,14,7,7.77,103.49
2021,9,14,8,7.94,104.65
2021,9,14,9,7.91,102.61
2021,9,14,10,7.93,98.15
2021,9,14,11,8.02,92.85
2021,9,14,12,8.43,86.97
2021,9,14,13,8.87,84.29
2021,9,14,14,9.18,85.02
2021,9,14,15,9.5,86.51
2021,9,14,16,9.79,86.84
2021,9,14,17,9.66,85.36
2021,9,14,18,9.46,82.17
2021,9,14,19,9.26,78.02
2021,9,14,20,9.04,71.61
2021,9,14,21,8.85,64.66
2021,9,14,22,8.52,57.01
2021,9,14,23,8.5,47.31
2021,9,15,0,8.92,38.32
2021,9,15,1,9.5,30.49
2021,9,15,2,10.2,24.35
2021,9,15,3,10.66,18.42
2021,9,15,4,10.77,11.16
2021,9,15,5,10.94,3.81
2021,9,15,6,10.8,358.38
2021,9,15,7,10.41,353.71
2021,9,15,8,10.05,348.2
